1.106681960265948513e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.300000000000000044e+00
6.767483936598408557e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.320833333333333304e+00
1.356481427057785669e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.341666666666666785e+00
6.737536100914908073e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.362500000000000044e+00
7.575980525897942769e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.383333333333333304e+00
8.640650876281706638e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.404166666666666785e+00
6.646697545984036649e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.425000000000000044e+00
7.432850061258854286e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.445833333333333304e+00
7.798879611141658862e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.466666666666666785e+00
7.258450662372953853e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.487500000000000044e+00
9.336425465641244939e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.508333333333333304e+00
5.899833612170562666e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.529166666666666785e+00
1.331804315608697831e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.550000000000000044e+00
1.453190244566835397e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.570833333333333304e+00
1.366760193728651721e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.591666666666666785e+00
6.036202366864515390e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.612500000000000044e+00
1.453989783363637475e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.633333333333333304e+00
5.288109765240725860e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.654166666666666785e+00
1.350438707143518553e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.675000000000000044e+00
9.842418065564077084e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.695833333333333304e+00
7.452837986716530881e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.716666666666666785e+00
1.193461843339020147e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.737500000000000044e+00
1.701177083571998871e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.758333333333333304e+00
1.362694220852994284e-02,1.000000000000000056e-01,2.178000000000000114e+01,1.779166666666666785e+00
5.566278651802064603e-03,1.000000000000000056e-01,2.178000000000000114e+01,1.800000000000000044e+00
1.520004047808556392e-02,1.000000000000000056e-01,2.451777777777778056e+01,1.300000000000000044e+00
8.315407581949967736e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.320833333333333304e+00
1.267114446667305314e-02,1.000000000000000056e-01,2.451777777777778056e+01,1.341666666666666785e+00
3.651894937200653602e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.362500000000000044e+00
7.534577009833247916e-04,1.000000000000000056e-01,2.451777777777778056e+01,1.383333333333333304e+00
5.980180544902536158e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.404166666666666785e+00
4.107140965358780337e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.425000000000000044e+00
4.613288250012831729e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.445833333333333304e+00
1.060288073984264230e-02,1.000000000000000056e-01,2.451777777777778056e+01,1.466666666666666785e+00
3.934661034577627975e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.487500000000000044e+00
6.487576222080368091e-03,1.000000000000000056e-01,2.451777777777778056e+01,1.508333333333333304e+00
1.300932445646495184e-02,1.000000000000000056e-01,2.451777777777778056e+01,1.529166666666666785e+00
1.110778445131209435e-02,1.000000000000000056e-01,2.451777777777778056e+01,1.550000000000000044e+00
