0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.557099999999999929e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.685699999999999976e+00
3.784100186663356125e-01,5.000000000000000104e-03,1.000000000000000056e-01,1.750000000000000000e+00
3.847861970453340663e-01,5.000000000000000104e-03,1.000000000000000056e-01,1.814300000000000024e+00
0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000056e-01,1.878600000000000048e+00
6.339463305367487589e-01,5.000000000000000104e-03,1.000000000000000056e-01,1.942900000000000071e+00
3.581385121059482146e-01,5.000000000000000104e-03,1.000000000000000056e-01,2.007099999999999884e+00
6.077029982373713946e-01,5.000000000000000104e-03,1.000000000000000056e-01,2.071400000000000130e+00
6.706885693942487014e-01,5.000000000000000104e-03,1.000000000000000056e-01,2.135699999999999932e+00
6.994284763449575282e-01,5.000000000000000104e-03,1.000000000000000056e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.557099999999999929e+00
5.460682529462066448e-01,5.000000000000000104e-03,2.356999999999999929e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.685699999999999976e+00
2.329352039659942364e-01,5.000000000000000104e-03,2.356999999999999929e-01,1.750000000000000000e+00
2.724087813843504291e-01,5.000000000000000104e-03,2.356999999999999929e-01,1.814300000000000024e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,1.878600000000000048e+00
1.691454523885254357e-01,5.000000000000000104e-03,2.356999999999999929e-01,1.942900000000000071e+00
1.412736849834030084e-01,5.000000000000000104e-03,2.356999999999999929e-01,2.007099999999999884e+00
1.835454861858110687e-01,5.000000000000000104e-03,2.356999999999999929e-01,2.071400000000000130e+00
2.600071012373822987e-01,5.000000000000000104e-03,2.356999999999999929e-01,2.135699999999999932e+00
0.000000000000000000e+00,5.000000000000000104e-03,2.356999999999999929e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.557099999999999929e+00
5.520269635975717515e-01,5.000000000000000104e-03,3.714000000000000079e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.685699999999999976e+00
2.000175815784761557e-01,5.000000000000000104e-03,3.714000000000000079e-01,1.750000000000000000e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.814300000000000024e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,1.878600000000000048e+00
1.704313437208920812e-01,5.000000000000000104e-03,3.714000000000000079e-01,1.942900000000000071e+00
1.725575437080478503e-01,5.000000000000000104e-03,3.714000000000000079e-01,2.007099999999999884e+00
1.449605379123346249e-01,5.000000000000000104e-03,3.714000000000000079e-01,2.071400000000000130e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,2.135699999999999932e+00
0.000000000000000000e+00,5.000000000000000104e-03,3.714000000000000079e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.557099999999999929e+00
6.175680760201647246e-01,5.000000000000000104e-03,5.070999999999999952e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,1.685699999999999976e+00
2.431933579615332408e-01,5.000000000000000104e-03,5.070999999999999952e-01,1.750000000000000000e+00
3.660550051466792132e-01,5.000000000000000104e-03,5.070999999999999952e-01,1.814300000000000024e+00
3.881257886623597497e-01,5.000000000000000104e-03,5.070999999999999952e-01,1.878600000000000048e+00
1.341015920326930622e-01,5.000000000000000104e-03,5.070999999999999952e-01,1.942900000000000071e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,2.007099999999999884e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,2.071400000000000130e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,2.135699999999999932e+00
0.000000000000000000e+00,5.000000000000000104e-03,5.070999999999999952e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.557099999999999929e+00
5.587291878667320910e-01,5.000000000000000104e-03,6.429000000000000270e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.685699999999999976e+00
2.082385991793813951e-01,5.000000000000000104e-03,6.429000000000000270e-01,1.750000000000000000e+00
3.394016466871955795e-01,5.000000000000000104e-03,6.429000000000000270e-01,1.814300000000000024e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,1.878600000000000048e+00
1.729888793671326697e-01,5.000000000000000104e-03,6.429000000000000270e-01,1.942900000000000071e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,2.007099999999999884e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,2.071400000000000130e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,2.135699999999999932e+00
0.000000000000000000e+00,5.000000000000000104e-03,6.429000000000000270e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.428600000000000092e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.492899999999999894e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.557099999999999929e+00
6.379022180655034013e-01,5.000000000000000104e-03,7.785999999999999588e-01,1.621399999999999952e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,1.685699999999999976e+00
8.581672883641761063e-02,5.000000000000000104e-03,7.785999999999999588e-01,1.750000000000000000e+00
3.573246471391711143e-01,5.000000000000000104e-03,7.785999999999999588e-01,1.814300000000000024e+00
4.666315433373560695e-01,5.000000000000000104e-03,7.785999999999999588e-01,1.878600000000000048e+00
1.498432649042164000e-01,5.000000000000000104e-03,7.785999999999999588e-01,1.942900000000000071e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,2.007099999999999884e+00
1.802292393106729729e-01,5.000000000000000104e-03,7.785999999999999588e-01,2.071400000000000130e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,2.135699999999999932e+00
0.000000000000000000e+00,5.000000000000000104e-03,7.785999999999999588e-01,2.200000000000000178e+00
0.000000000000000000e+00,5.000000000000000104e-03,9.143000000000000016e-01,1.300000000000000044e+00
0.000000000000000000e+00,5.000000000000000104e-03,9.143000000000000016e-01,1.364300000000000068e+00
0.000000000000000000e+00,5.000000000000000104e-03,9.143000000000000016e-01,1.428600000000000092e+00
