0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.199999999999999956e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.229200000000000070e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.258299999999999974e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.287500000000000089e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.316699999999999982e+00
4.675504988873554479e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.345800000000000107e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.375000000000000000e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.404199999999999893e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.433300000000000018e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.462499999999999911e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.491700000000000026e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.520799999999999930e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.550000000000000044e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.579199999999999937e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.608300000000000063e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.637499999999999956e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.666700000000000070e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.695799999999999974e+00
6.800012464715102789e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.725000000000000089e+00
3.556040398550088244e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.754199999999999982e+00
4.177064343656588519e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.783300000000000107e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.812500000000000000e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.419999999999999929e+01,1.841699999999999893e+00
4.400634411774563826e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.870800000000000018e+00
2.922801072047934157e-01,4.000000000000000222e-01,2.419999999999999929e+01,1.899999999999999911e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.548570000000000135e+01,1.199999999999999956e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.548570000000000135e+01,1.229200000000000070e+00
0.000000000000000000e+00,4.000000000000000222e-01,2.548570000000000135e+01,1.258299999999999974e+00
